0:47:29:548,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 55.00,speed: 18.45, Latitude: 35.246532,Longitude: 126.872917 
0:47:31:597,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 7.00, Humidity = 55.00,speed: 17.65, Latitude: 35.246559,Longitude: 126.872817 
0:47:33:646,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 54.00,speed: 14.83, Latitude: 35.246593,Longitude: 126.872741 
0:47:35:695,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 54.00,speed: 14.83, Latitude: 35.246665,Longitude: 126.872688 
0:47:37:744,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 55.00,speed: 16.87, Latitude: 35.246749,Longitude: 126.872673 
0:47:39:793,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 7.00, Humidity = 54.00,speed: 15.48, Latitude: 35.246829,Longitude: 126.872650 
0:47:41:842,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 16.30, Latitude: 35.246906,Longitude: 126.872642 
0:47:43:892,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 54.00,speed: 17.91, Latitude: 35.246994,Longitude: 126.872634 
0:47:45:941,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 15.93, Latitude: 35.247081,Longitude: 126.872642 
0:47:47:990,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 18.21, Latitude: 35.247165,Longitude: 126.872680 
0:47:50:40,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 18.24, Latitude: 35.247245,Longitude: 126.872741 
0:47:52:89,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 16.78, Latitude: 35.247314,Longitude: 126.872810 
0:47:54:139,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 16.80, Latitude: 35.247379,Longitude: 126.872871 
0:47:56:189,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 7.00, Humidity = 54.00,speed: 17.89, Latitude: 35.247478,Longitude: 126.872978 
0:47:58:238,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 18.45, Latitude: 35.247547,Longitude: 126.873054 
0:48:0:287,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 54.00,speed: 18.37, Latitude: 35.247611,Longitude: 126.873138 
0:48:2:336,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 7.00, Humidity = 55.00,speed: 17.13, Latitude: 35.247680,Longitude: 126.873207 
0:48:4:385,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 8.00, Humidity = 55.00,speed: 17.21, Latitude: 35.247753,Longitude: 126.873260 
0:48:6:434,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 8.00, Humidity = 55.00,speed: 17.26, Latitude: 35.247833,Longitude: 126.873298 
0:48:8:483,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 8.00, Humidity = 54.00,speed: 19.72, Latitude: 35.247928,Longitude: 126.873344 
0:48:10:532,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 8.00, Humidity = 55.00,speed: 21.54, Latitude: 35.248023,Longitude: 126.873405 
0:48:12:581,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 7.00, Humidity = 55.00,speed: 21.54, Latitude: 35.248119,Longitude: 126.873458 
0:48:14:630,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 7.00, Humidity = 54.00,speed: 18.11, Latitude: 35.248203,Longitude: 126.873504 
0:48:16:679,PM 1.0 : 26, PM 2.5 : 29, PM 10 : 30,Temperature = 7.00, Humidity = 54.00,speed: 17.43, Latitude: 35.248287,Longitude: 126.873527 
0:48:18:729,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 7.00, Humidity = 55.00,speed: 23.19, Latitude: 35.248390,Longitude: 126.873527 
0:48:20:779,PM 1.0 : 27, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 25.59, Latitude: 35.248523,Longitude: 126.873519 
0:48:22:828,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 56.00,speed: 23.87, Latitude: 35.248653,Longitude: 126.873519 
0:48:24:878,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 8.00, Humidity = 56.00,speed: 22.63, Latitude: 35.248779,Longitude: 126.873512 
0:48:26:927,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 56.00,speed: 21.59, Latitude: 35.248889,Longitude: 126.873489 
0:48:28:976,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 8.00, Humidity = 56.00,speed: 21.39, Latitude: 35.248989,Longitude: 126.873443 
0:48:31:26,PM 1.0 : 44, PM 2.5 : 44, PM 10 : 44,Temperature = 8.00, Humidity = 56.00,speed: 19.26, Latitude: 35.249076,Longitude: 126.873382 
0:48:33:76,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 56.00,speed: 17.91, Latitude: 35.249164,Longitude: 126.873268 
0:48:35:125,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 7.00, Humidity = 56.00,speed: 20.32, Latitude: 35.249214,Longitude: 126.873153 
0:48:37:174,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 56.00,speed: 22.26, Latitude: 35.249294,Longitude: 126.873039 
0:48:39:223,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 57.00,speed: 25.48, Latitude: 35.249389,Longitude: 126.872924 
0:48:41:272,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 57.00,speed: 28.09, Latitude: 35.249485,Longitude: 126.872810 
0:48:43:321,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 57.00,speed: 28.34, Latitude: 35.249576,Longitude: 126.872680 
0:48:45:370,PM 1.0 : 43, PM 2.5 : 43, PM 10 : 43,Temperature = 8.00, Humidity = 57.00,speed: 28.58, Latitude: 35.249691,Longitude: 126.872558 
0:48:47:419,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 28.74, Latitude: 35.249801,Longitude: 126.872459 
0:48:49:468,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 57.00,speed: 21.11, Latitude: 35.249893,Longitude: 126.872390 
0:48:51:517,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 57.00,speed: 19.02, Latitude: 35.249969,Longitude: 126.872322 
0:48:53:566,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 57.00,speed: 20.02, Latitude: 35.250049,Longitude: 126.872253 
0:48:55:616,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 22.45, Latitude: 35.250144,Longitude: 126.872177 
0:48:57:665,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 6.00, Humidity = 57.00,speed: 25.89, Latitude: 35.250247,Longitude: 126.872100 
0:48:59:715,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 7.00, Humidity = 56.00,speed: 25.24, Latitude: 35.250354,Longitude: 126.872024 
0:49:1:764,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 23.21, Latitude: 35.250457,Longitude: 126.871955 
0:49:3:813,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 17.50, Latitude: 35.250553,Longitude: 126.871902 
0:49:5:863,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 14.19, Latitude: 35.250629,Longitude: 126.871864 
0:49:7:913,PM 1.0 : 42, PM 2.5 : 42, PM 10 : 42,Temperature = 8.00, Humidity = 56.00,speed: 7.95, Latitude: 35.250682,Longitude: 126.871849 
0:49:9:962,PM 1.0 : 41, PM 2.5 : 41, PM 10 : 41,Temperature = 8.00, Humidity = 56.00,speed: 3.91, Latitude: 35.250709,Longitude: 126.871849 
0:49:12:11,PM 1.0 : 40, PM 2.5 : 40, PM 10 : 40,Temperature = 7.00, Humidity = 57.00,speed: 0.00, Latitude: 35.250720,Longitude: 126.871849 
0:49:14:60,PM 1.0 : 39, PM 2.5 : 39, PM 10 : 39,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:16:110,PM 1.0 : 39, PM 2.5 : 39, PM 10 : 39,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:18:159,PM 1.0 : 38, PM 2.5 : 38, PM 10 : 38,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:20:207,PM 1.0 : 38, PM 2.5 : 38, PM 10 : 38,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:22:256,PM 1.0 : 37, PM 2.5 : 37, PM 10 : 37,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:24:305,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 8.00, Humidity = 57.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:26:354,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:28:403,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:30:452,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:32:500,PM 1.0 : 37, PM 2.5 : 37, PM 10 : 37,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:34:550,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:36:600,PM 1.0 : 36, PM 2.5 : 36, PM 10 : 36,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:38:649,PM 1.0 : 35, PM 2.5 : 35, PM 10 : 35,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:40:698,PM 1.0 : 35, PM 2.5 : 35, PM 10 : 35,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:42:748,PM 1.0 : 35, PM 2.5 : 35, PM 10 : 35,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:44:797,PM 1.0 : 34, PM 2.5 : 34, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:46:846,PM 1.0 : 33, PM 2.5 : 33, PM 10 : 33,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:48:896,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:50:945,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:52:995,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:55:44,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:57:93,PM 1.0 : 31, PM 2.5 : 32, PM 10 : 33,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:49:59:140,PM 1.0 : 30, PM 2.5 : 31, PM 10 : 32,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:1:189,PM 1.0 : 29, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:3:237,PM 1.0 : 28, PM 2.5 : 29, PM 10 : 30,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:5:286,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 6.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:7:335,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:9:383,PM 1.0 : 29, PM 2.5 : 31, PM 10 : 32,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:11:431,PM 1.0 : 29, PM 2.5 : 30, PM 10 : 31,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:13:480,PM 1.0 : 29, PM 2.5 : 30, PM 10 : 31,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:15:530,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:17:579,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:19:628,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:21:678,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:23:727,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:25:776,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:27:826,PM 1.0 : 30, PM 2.5 : 32, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:29:876,PM 1.0 : 31, PM 2.5 : 33, PM 10 : 34,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:31:925,PM 1.0 : 31, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:33:973,PM 1.0 : 31, PM 2.5 : 32, PM 10 : 33,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:36:23,PM 1.0 : 31, PM 2.5 : 32, PM 10 : 33,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:38:72,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:40:120,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:42:169,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 6.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:44:218,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:46:267,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:48:316,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:50:364,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 6.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:52:413,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:54:462,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:56:513,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:50:58:562,PM 1.0 : 32, PM 2.5 : 32, PM 10 : 32,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:0:611,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:2:660,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:4:710,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:6:759,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:8:808,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:10:857,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 34,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:12:906,PM 1.0 : 32, PM 2.5 : 33, PM 10 : 33,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:14:956,PM 1.0 : 33, PM 2.5 : 34, PM 10 : 34,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:17:5,PM 1.0 : 33, PM 2.5 : 34, PM 10 : 34,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:19:53,PM 1.0 : 33, PM 2.5 : 34, PM 10 : 34,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:21:101,PM 1.0 : 33, PM 2.5 : 34, PM 10 : 35,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:23:150,PM 1.0 : 34, PM 2.5 : 35, PM 10 : 36,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:25:199,PM 1.0 : 34, PM 2.5 : 36, PM 10 : 37,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:27:248,PM 1.0 : 34, PM 2.5 : 36, PM 10 : 37,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:29:297,PM 1.0 : 35, PM 2.5 : 37, PM 10 : 38,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:31:346,PM 1.0 : 35, PM 2.5 : 36, PM 10 : 37,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:33:395,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:35:445,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:37:494,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:39:543,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:41:593,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:43:642,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 8.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:45:691,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:47:741,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:49:790,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:51:840,PM 1.0 : 56, PM 2.5 : 57, PM 10 : 57,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:53:890,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:55:939,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:51:57:987,PM 1.0 : 54, PM 2.5 : 54, PM 10 : 54,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:0:35,PM 1.0 : 54, PM 2.5 : 54, PM 10 : 54,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:2:83,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:4:132,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 55.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:6:181,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:8:230,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:10:279,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:12:328,PM 1.0 : 51, PM 2.5 : 52, PM 10 : 52,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:14:377,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:16:428,PM 1.0 : 50, PM 2.5 : 51, PM 10 : 51,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:18:476,PM 1.0 : 50, PM 2.5 : 51, PM 10 : 52,Temperature = 6.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:20:526,PM 1.0 : 50, PM 2.5 : 52, PM 10 : 53,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:22:575,PM 1.0 : 50, PM 2.5 : 52, PM 10 : 53,Temperature = 7.00, Humidity = 57.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:24:625,PM 1.0 : 49, PM 2.5 : 51, PM 10 : 52,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:26:674,PM 1.0 : 49, PM 2.5 : 51, PM 10 : 52,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:28:723,PM 1.0 : 49, PM 2.5 : 52, PM 10 : 54,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:30:773,PM 1.0 : 49, PM 2.5 : 52, PM 10 : 54,Temperature = 8.00, Humidity = 57.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:32:823,PM 1.0 : 49, PM 2.5 : 52, PM 10 : 54,Temperature = 7.00, Humidity = 57.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:34:872,PM 1.0 : 49, PM 2.5 : 53, PM 10 : 55,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:36:921,PM 1.0 : 48, PM 2.5 : 52, PM 10 : 54,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:38:969,PM 1.0 : 49, PM 2.5 : 53, PM 10 : 55,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:41:18,PM 1.0 : 49, PM 2.5 : 54, PM 10 : 57,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:43:67,PM 1.0 : 49, PM 2.5 : 54, PM 10 : 57,Temperature = 7.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
0:52:45:116,PM 1.0 : 49, PM 2.5 : 55, PM 10 : 58,Temperature = 8.00, Humidity = 56.00,speed: 0.00, Latitude: 35.250717,Longitude: 126.871849 
