,time,PM 1.0,PM2.5,PM 10,Temperature,Humidity,speed,Latitude,Longitude
1460,0:49:57:93,31,32,33,7.0,55.0,0.0,35.250717,126.871849
1461,0:49:59:140,30,31,32,7.0,56.0,0.0,35.250717,126.871849
1462,0:50:1:189,29,30,31,8.0,56.0,0.0,35.250717,126.871849
1463,0:50:3:237,28,29,30,8.0,55.0,0.0,35.250717,126.871849
1464,0:50:5:286,28,30,31,6.0,55.0,0.0,35.250717,126.871849
1465,0:50:7:335,28,30,31,8.0,56.0,0.0,35.250717,126.871849
1466,0:50:9:383,29,31,32,8.0,56.0,0.0,35.250717,126.871849
1467,0:50:11:431,29,30,31,7.0,56.0,0.0,35.250717,126.871849
1468,0:50:13:480,29,30,31,8.0,55.0,0.0,35.250717,126.871849
1469,0:50:15:530,30,32,33,6.0,56.0,0.0,35.250717,126.871849
1470,0:50:17:579,30,32,33,8.0,55.0,0.0,35.250717,126.871849
1471,0:50:19:628,30,32,33,8.0,56.0,0.0,35.250717,126.871849
1472,0:50:21:678,30,32,33,8.0,55.0,0.0,35.250717,126.871849
1473,0:50:23:727,30,32,33,6.0,56.0,0.0,35.250717,126.871849
1474,0:50:25:776,30,32,33,8.0,56.0,0.0,35.250717,126.871849
1475,0:50:27:826,30,32,33,8.0,56.0,0.0,35.250717,126.871849
1476,0:50:29:876,31,33,34,7.0,56.0,0.0,35.250717,126.871849
1477,0:50:31:925,31,33,34,8.0,55.0,0.0,35.250717,126.871849
1478,0:50:33:973,31,32,33,7.0,56.0,0.0,35.250717,126.871849
1479,0:50:36:23,31,32,33,7.0,56.0,0.0,35.250717,126.871849
1480,0:50:38:72,32,33,34,7.0,56.0,0.0,35.250717,126.871849
1481,0:50:40:120,32,33,34,8.0,56.0,0.0,35.250717,126.871849
1482,0:50:42:169,32,33,34,6.0,55.0,0.0,35.250717,126.871849
1483,0:50:44:218,32,33,33,7.0,56.0,0.0,35.250717,126.871849
1484,0:50:46:267,32,33,33,7.0,56.0,0.0,35.250717,126.871849
1485,0:50:48:316,32,33,33,8.0,56.0,0.0,35.250717,126.871849
1486,0:50:50:364,32,33,33,6.0,55.0,0.0,35.250717,126.871849
1487,0:50:52:413,32,33,33,8.0,56.0,0.0,35.250717,126.871849
1488,0:50:54:462,32,32,32,8.0,56.0,0.0,35.250717,126.871849
1489,0:50:56:513,32,32,32,8.0,56.0,0.0,35.250717,126.871849
1490,0:50:58:562,32,32,32,8.0,55.0,0.0,35.250717,126.871849
1491,0:51:0:611,32,33,33,6.0,56.0,0.0,35.250717,126.871849
1492,0:51:2:660,32,33,33,8.0,56.0,0.0,35.250717,126.871849
1493,0:51:4:710,32,33,34,8.0,56.0,0.0,35.250717,126.871849
1494,0:51:6:759,32,33,34,8.0,56.0,0.0,35.250717,126.871849
1495,0:51:8:808,32,33,34,8.0,56.0,0.0,35.250717,126.871849
1496,0:51:10:857,32,33,34,8.0,55.0,0.0,35.250717,126.871849
1497,0:51:12:906,32,33,33,8.0,56.0,0.0,35.250717,126.871849
1498,0:51:14:956,33,34,34,7.0,55.0,0.0,35.250717,126.871849
1499,0:51:17:5,33,34,34,8.0,55.0,0.0,35.250717,126.871849
1500,0:51:19:53,33,34,34,8.0,56.0,0.0,35.250717,126.871849
1501,0:51:21:101,33,34,35,7.0,56.0,0.0,35.250717,126.871849
1502,0:51:23:150,34,35,36,7.0,56.0,0.0,35.250717,126.871849
1503,0:51:25:199,34,36,37,8.0,56.0,0.0,35.250717,126.871849
1504,0:51:27:248,34,36,37,8.0,55.0,0.0,35.250717,126.871849
1505,0:51:29:297,35,37,38,7.0,56.0,0.0,35.250717,126.871849
1506,0:51:31:346,35,36,37,8.0,55.0,0.0,35.250717,126.871849
1507,0:51:33:395,57,57,57,7.0,55.0,0.0,35.250717,126.871849
1508,0:51:35:445,57,57,57,8.0,55.0,0.0,35.250717,126.871849
1509,0:51:37:494,57,57,57,8.0,55.0,0.0,35.250717,126.871849
1510,0:51:39:543,57,57,57,8.0,56.0,0.0,35.250717,126.871849
1511,0:51:41:593,57,57,57,8.0,55.0,0.0,35.250717,126.871849
1512,0:51:43:642,56,56,56,8.0,55.0,0.0,35.250717,126.871849
1513,0:51:45:691,56,56,56,7.0,56.0,0.0,35.250717,126.871849
1514,0:51:47:741,56,56,56,8.0,56.0,0.0,35.250717,126.871849
1515,0:51:49:790,56,56,56,8.0,56.0,0.0,35.250717,126.871849
1516,0:51:51:840,56,57,57,7.0,56.0,0.0,35.250717,126.871849
1517,0:51:53:890,55,55,55,7.0,56.0,0.0,35.250717,126.871849
1518,0:51:55:939,55,55,55,7.0,55.0,0.0,35.250717,126.871849
1519,0:51:57:987,54,54,54,8.0,56.0,0.0,35.250717,126.871849
1520,0:52:0:35,54,54,54,8.0,56.0,0.0,35.250717,126.871849
1521,0:52:2:83,53,53,53,7.0,55.0,0.0,35.250717,126.871849
1522,0:52:4:132,52,52,52,7.0,55.0,0.0,35.250717,126.871849
1523,0:52:6:181,52,52,52,8.0,56.0,0.0,35.250717,126.871849
1524,0:52:8:230,52,52,52,7.0,56.0,0.0,35.250717,126.871849
1525,0:52:10:279,51,51,51,8.0,56.0,0.0,35.250717,126.871849
1526,0:52:12:328,51,52,52,8.0,56.0,0.0,35.250717,126.871849
1527,0:52:14:377,51,51,51,6.0,56.0,0.0,35.250717,126.871849
1528,0:52:16:428,50,51,51,8.0,56.0,0.0,35.250717,126.871849
1529,0:52:18:476,50,51,52,6.0,56.0,0.0,35.250717,126.871849
1530,0:52:20:526,50,52,53,8.0,56.0,0.0,35.250717,126.871849
1531,0:52:22:575,50,52,53,7.0,57.0,0.0,35.250717,126.871849
1532,0:52:24:625,49,51,52,8.0,56.0,0.0,35.250717,126.871849
1533,0:52:26:674,49,51,52,8.0,56.0,0.0,35.250717,126.871849
1534,0:52:28:723,49,52,54,8.0,56.0,0.0,35.250717,126.871849
1535,0:52:30:773,49,52,54,8.0,57.0,0.0,35.250717,126.871849
1536,0:52:32:823,49,52,54,7.0,57.0,0.0,35.250717,126.871849
1537,0:52:34:872,49,53,55,7.0,56.0,0.0,35.250717,126.871849
1538,0:52:36:921,48,52,54,8.0,56.0,0.0,35.250717,126.871849
1539,0:52:38:969,49,53,55,8.0,56.0,0.0,35.250717,126.871849
1540,0:52:41:18,49,54,57,7.0,56.0,0.0,35.250717,126.871849
1541,0:52:43:67,49,54,57,7.0,56.0,0.0,35.250717,126.871849
1542,0:52:45:116,49,55,58,8.0,56.0,0.0,35.250717,126.871849
1543,0:52:47:165,49,54,57,8.0,56.0,0.0,35.250717,126.871849
1544,0:52:49:214,49,55,58,7.0,56.0,0.0,35.250717,126.871849
1545,0:52:51:263,49,55,58,7.0,56.0,0.0,35.250717,126.871849
1546,0:52:53:312,51,57,60,8.0,57.0,0.0,35.250717,126.871849
1547,0:52:55:362,51,57,60,7.0,57.0,0.0,35.250717,126.871849
1548,0:52:57:412,51,57,60,8.0,57.0,0.0,35.250717,126.871849
1549,0:52:59:461,52,59,63,7.0,56.0,0.0,35.250717,126.871849
1550,0:53:1:510,52,58,62,8.0,56.0,0.0,35.250717,126.871849
1551,0:53:3:560,53,59,62,8.0,57.0,0.0,35.250717,126.871849
1552,0:53:5:609,53,59,62,6.0,57.0,0.0,35.250717,126.871849
1553,0:53:7:659,54,60,63,7.0,57.0,0.0,35.250717,126.871849
1554,0:53:9:708,54,60,64,8.0,57.0,0.0,35.250717,126.871849
1555,0:53:11:758,54,61,65,8.0,56.0,0.0,35.250717,126.871849
1556,0:53:13:807,55,62,66,7.0,57.0,0.0,35.250717,126.871849
1557,0:53:15:856,55,62,66,7.0,57.0,0.0,35.250717,126.871849
1558,0:53:17:904,55,62,66,7.0,57.0,0.0,35.250717,126.871849
1559,0:53:19:953,55,62,66,6.0,56.0,0.0,35.250717,126.871849
1560,0:53:22:2,55,62,66,6.0,57.0,0.0,35.250717,126.871849
1561,0:53:24:51,56,63,67,8.0,57.0,0.0,35.250717,126.871849
1562,0:53:26:100,56,63,67,8.0,57.0,0.0,35.250717,126.871849
1563,0:53:28:150,56,63,67,7.0,56.0,0.0,35.250717,126.871849
1564,0:53:30:199,56,63,67,7.0,57.0,0.0,35.250717,126.871849
1565,0:53:32:248,56,64,68,6.0,57.0,0.0,35.250717,126.871849
1566,0:53:34:297,56,63,67,8.0,56.0,0.0,35.250717,126.871849
1567,0:53:36:348,56,63,67,7.0,57.0,0.0,35.250717,126.871849
1568,0:53:38:397,56,63,67,7.0,57.0,0.0,35.250717,126.871849
1569,0:53:40:447,55,62,66,8.0,57.0,0.0,35.250717,126.871849
1570,0:53:42:496,54,61,65,8.0,57.0,0.0,35.250717,126.871849
1571,0:53:44:545,54,60,64,7.0,56.0,0.0,35.250717,126.871849
1572,0:53:46:595,53,60,64,8.0,57.0,0.0,35.250717,126.871849
1573,0:53:48:644,53,59,63,7.0,57.0,0.0,35.250717,126.871849
1574,0:53:50:693,52,58,62,8.0,57.0,0.0,35.250717,126.871849
1575,0:53:52:743,51,58,62,7.0,56.0,0.0,35.250717,126.871849
1576,0:53:54:792,51,58,62,7.0,57.0,0.0,35.250717,126.871849
1577,0:53:56:840,50,57,61,7.0,57.0,0.0,35.250717,126.871849
1578,0:53:58:889,50,57,61,8.0,56.0,0.0,35.250717,126.871849
1579,0:54:0:938,50,57,61,8.0,56.0,0.0,35.250717,126.871849
1580,0:54:2:986,50,58,63,8.0,57.0,0.0,35.250717,126.871849
1581,0:54:5:35,50,58,63,7.0,56.0,0.0,35.250717,126.871849
1582,0:54:7:84,50,58,63,7.0,57.0,0.0,35.250717,126.871849
1583,0:54:9:133,49,57,62,6.0,56.0,0.0,35.250717,126.871849
1584,0:54:11:182,48,56,61,7.0,56.0,0.0,35.250717,126.871849
1585,0:54:13:231,47,55,60,7.0,57.0,0.0,35.250717,126.871849
1586,0:54:15:281,46,54,58,7.0,57.0,0.0,35.250717,126.871849
1587,0:54:17:330,46,53,57,8.0,56.0,0.0,35.250717,126.871849
1588,0:54:19:380,45,52,56,7.0,56.0,0.0,35.250717,126.871849
1589,0:54:21:429,46,53,57,7.0,57.0,0.0,35.250717,126.871849
1590,0:54:23:478,45,52,56,7.0,57.0,0.0,35.250717,126.871849
1591,0:54:25:528,44,50,54,7.0,57.0,0.0,35.250717,126.871849
1592,0:54:27:577,44,50,54,7.0,57.0,0.0,35.250717,126.871849
1593,0:54:29:627,44,50,54,6.0,56.0,0.0,35.250717,126.871849
1594,0:54:31:677,44,51,55,8.0,56.0,0.0,35.250717,126.871849
1595,0:54:33:726,44,50,54,7.0,56.0,0.0,35.250717,126.871849
1596,0:54:35:776,45,51,55,8.0,56.0,0.0,35.250717,126.871849
1597,0:54:37:824,45,52,56,8.0,56.0,0.0,35.250717,126.871849
1598,0:54:39:873,45,51,55,8.0,57.0,0.0,35.250717,126.871849
1599,0:54:41:922,45,52,56,7.0,56.0,0.0,35.250717,126.871849
1600,0:54:43:971,45,51,55,8.0,56.0,0.0,35.250717,126.871849
1601,0:54:46:20,46,52,56,8.0,56.0,0.0,35.250717,126.871849
1602,0:54:48:69,46,52,55,8.0,56.0,0.0,35.250717,126.871849
1603,0:54:50:118,46,52,56,8.0,56.0,0.0,35.250717,126.871849
1604,0:54:52:167,46,52,56,8.0,56.0,0.0,35.250717,126.871849
1605,0:54:54:217,47,52,55,8.0,56.0,0.0,35.250717,126.871849
1606,0:54:56:266,47,52,55,8.0,56.0,0.0,35.250717,126.871849
1607,0:54:58:315,47,52,55,6.0,56.0,0.0,35.250717,126.871849
1608,0:55:0:364,46,51,54,8.0,56.0,0.0,35.250717,126.871849
1609,0:55:2:414,47,52,55,7.0,56.0,0.0,35.250717,126.871849
1610,0:55:4:463,47,52,55,8.0,56.0,0.0,35.250717,126.871849
1611,0:55:6:513,47,52,55,7.0,56.0,2.94,35.250705,126.871826
1612,0:55:8:562,46,51,54,7.0,56.0,10.83,35.250743,126.871849
1613,0:55:10:612,45,50,53,7.0,56.0,13.48,35.250808,126.871879
1614,0:55:12:662,45,50,53,7.0,56.0,17.11,35.250934,126.871932
1615,0:55:14:711,44,49,52,7.0,56.0,18.74,35.251026,126.871971
1616,0:55:16:760,44,49,52,8.0,56.0,19.33,35.251121,126.872001
1617,0:55:18:809,44,48,51,8.0,55.0,22.08,35.251228,126.872047
1618,0:55:20:858,44,48,51,8.0,56.0,24.87,35.251346,126.8721
1619,0:55:22:907,43,47,50,7.0,56.0,25.63,35.251472,126.872146
1620,0:55:24:956,43,47,50,7.0,55.0,25.35,35.251598,126.872207
1621,0:55:27:5,42,46,49,7.0,56.0,24.69,35.251716,126.872268
1622,0:55:29:54,42,46,49,8.0,55.0,22.85,35.251827,126.872314
1623,0:55:31:103,42,46,48,8.0,55.0,22.85,35.251926,126.872367
1624,0:55:33:152,42,46,48,8.0,56.0,20.46,35.252033,126.872413
1625,0:55:35:201,41,45,48,7.0,56.0,28.63,35.252162,126.872444
1626,0:55:37:250,41,45,47,8.0,56.0,27.48,35.252304,126.872467
1627,0:55:39:300,41,45,47,8.0,56.0,27.04,35.252441,126.872489
1628,0:55:41:349,41,45,47,8.0,57.0,27.06,35.252574,126.872505
1629,0:55:43:399,40,44,46,8.0,57.0,25.0,35.2527,126.872512
1630,0:55:45:448,40,44,46,8.0,57.0,23.13,35.252815,126.872528
1631,0:55:47:499,39,43,45,8.0,57.0,20.52,35.252918,126.872528
1632,0:55:49:549,39,43,45,7.0,56.0,20.93,35.253013,126.872505
1633,0:55:51:599,38,42,44,8.0,56.0,23.13,35.25315,126.872398
1634,0:55:53:648,38,42,44,8.0,56.0,26.89,35.253238,126.872276
1635,0:55:55:697,38,41,43,7.0,57.0,29.78,35.253337,126.872131
1636,0:55:57:746,39,42,44,7.0,56.0,31.35,35.253448,126.871994
1637,0:55:59:795,39,42,44,8.0,56.0,31.15,35.253578,126.871902
1638,0:56:1:844,39,42,44,8.0,56.0,31.1,35.253723,126.871833
1639,0:56:3:893,39,41,42,7.0,56.0,31.35,35.253868,126.871772
1640,0:56:5:942,39,41,42,8.0,56.0,28.74,35.25399,126.871688
1641,0:56:7:991,39,41,42,7.0,56.0,26.34,35.254081,126.871582
1642,0:56:10:40,40,42,43,8.0,56.0,24.08,35.254158,126.871467
1643,0:56:12:90,40,42,43,7.0,56.0,22.91,35.254211,126.871353
1644,0:56:14:139,40,42,43,8.0,56.0,20.65,35.254257,126.871246
1645,0:56:16:188,40,42,43,8.0,57.0,21.39,35.254291,126.871124
1646,0:56:18:237,41,43,44,8.0,56.0,19.85,35.254299,126.871002
1647,0:56:20:287,41,43,44,8.0,57.0,23.74,35.254268,126.870872
1648,0:56:22:336,41,43,44,7.0,57.0,26.02,35.254219,126.870727
1649,0:56:24:385,41,43,44,8.0,56.0,23.61,35.254184,126.870582
1650,0:56:26:435,41,43,44,8.0,56.0,24.48,35.254188,126.870437
1651,0:56:28:484,41,42,43,8.0,57.0,28.72,35.254238,126.870285
1652,0:56:30:534,41,42,42,7.0,56.0,31.67,35.254371,126.870056
1653,0:56:32:584,41,42,42,7.0,56.0,29.8,35.25447,126.869926
1654,0:56:34:633,41,42,42,8.0,56.0,23.34,35.254558,126.869834
1655,0:56:36:682,41,41,41,8.0,57.0,22.65,35.254646,126.869766
1656,0:56:38:731,41,41,41,7.0,57.0,22.91,35.254737,126.869689
1657,0:56:40:780,41,41,41,7.0,57.0,25.85,35.25484,126.869606
1658,0:56:42:829,41,41,41,7.0,57.0,26.65,35.254955,126.869529
1659,0:56:44:878,42,42,42,7.0,57.0,26.65,35.255062,126.869445
1660,0:56:46:927,42,42,42,8.0,57.0,25.37,35.255157,126.869346
1661,0:56:48:976,43,43,43,6.0,58.0,25.63,35.255222,126.869216
1662,0:56:51:26,43,43,43,6.0,58.0,28.65,35.255249,126.869041
1663,0:56:53:76,43,43,43,7.0,58.0,31.67,35.255271,126.868858
1664,0:56:55:127,43,43,43,8.0,58.0,30.13,35.255306,126.868667
1665,0:56:57:176,43,43,43,7.0,58.0,24.84,35.255363,126.868515
1666,0:56:59:225,42,42,42,8.0,58.0,15.65,35.255416,126.868415
1667,0:57:1:275,42,42,42,7.0,58.0,9.85,35.255451,126.868362
1668,0:57:3:324,41,41,41,7.0,58.0,6.76,35.255474,126.868316
1669,0:57:5:373,41,41,41,7.0,58.0,0.24,35.255481,126.868301
1670,0:57:7:423,41,41,41,8.0,58.0,0.0,35.255481,126.868293
1671,0:57:9:472,40,40,40,8.0,57.0,0.0,35.255477,126.868293
1672,0:57:11:522,40,40,40,8.0,57.0,0.0,35.255477,126.868293
1673,0:57:13:571,40,40,40,7.0,57.0,0.0,35.255477,126.868293
1674,0:57:15:619,39,39,39,7.0,58.0,0.0,35.255477,126.868293
1675,0:57:17:668,38,38,38,7.0,57.0,0.0,35.255477,126.868293
1676,0:57:19:717,37,37,37,7.0,57.0,0.0,35.255477,126.868293
1677,0:57:21:766,37,37,37,6.0,57.0,0.0,35.255477,126.868293
1678,0:57:23:815,36,36,36,7.0,57.0,0.0,35.255477,126.868293
1679,0:57:25:864,35,35,35,7.0,57.0,0.0,35.255477,126.868293
1680,0:57:27:913,34,34,34,8.0,57.0,0.0,35.255477,126.868293
1681,0:57:29:962,34,34,34,6.0,58.0,0.0,35.255477,126.868293
1682,0:57:32:13,33,33,33,8.0,57.0,0.0,35.255477,126.868293
1683,0:57:34:62,33,33,33,8.0,58.0,0.0,35.255477,126.868293
1684,0:57:36:111,33,33,33,7.0,58.0,0.0,35.255477,126.868293
1685,0:57:38:161,32,32,32,8.0,58.0,0.0,35.255477,126.868293
1686,0:57:40:210,31,31,31,7.0,58.0,0.0,35.255477,126.868293
1687,0:57:42:260,30,30,30,7.0,57.0,0.0,35.255477,126.868293
1688,0:57:44:310,30,30,30,7.0,57.0,0.0,35.255477,126.868293
1689,0:57:46:359,29,29,29,6.0,58.0,0.0,35.255477,126.868293
1690,0:57:48:409,28,28,28,6.0,58.0,0.0,35.255477,126.868293
1691,0:57:50:459,27,27,27,6.0,57.0,0.0,35.255477,126.868293
1692,0:57:52:508,27,28,28,7.0,57.0,0.0,35.255477,126.868293
1693,0:57:54:556,26,27,27,7.0,57.0,0.0,35.255477,126.868293
1694,0:57:56:605,26,27,27,8.0,57.0,0.0,35.255477,126.868293
1695,0:57:58:654,26,27,27,8.0,57.0,0.0,35.255477,126.868293
1696,0:58:0:704,26,27,27,8.0,57.0,0.0,35.255477,126.868293
1697,0:58:2:753,26,27,27,7.0,57.0,0.0,35.255477,126.868293
1698,0:58:4:802,26,27,27,6.0,57.0,0.0,35.255477,126.868293
1699,0:58:6:851,26,28,29,7.0,57.0,0.0,35.255477,126.868293
1700,0:58:8:900,26,28,29,6.0,58.0,0.0,35.255477,126.868293
1701,0:58:10:950,26,28,29,6.0,57.0,0.0,35.255477,126.868293
1702,0:58:12:999,26,28,29,7.0,58.0,0.0,35.255477,126.868293
1703,0:58:15:49,26,28,29,7.0,57.0,0.0,35.255477,126.868293
1704,0:58:17:98,27,29,30,7.0,58.0,0.0,35.255477,126.868293
1705,0:58:19:147,27,29,30,6.0,58.0,0.0,35.255477,126.868293
1706,0:58:21:197,44,44,44,8.0,57.0,0.0,35.255477,126.868293
1707,0:58:23:246,44,44,44,7.0,57.0,0.0,35.255477,126.868293
1708,0:58:25:295,44,44,44,7.0,57.0,0.0,35.255477,126.868293
1709,0:58:27:345,44,44,44,7.0,57.0,0.0,35.255477,126.868293
1710,0:58:29:395,43,43,43,6.0,57.0,0.0,35.255477,126.868293
1711,0:58:31:445,43,43,43,7.0,57.0,0.0,35.255477,126.868293
1712,0:58:33:493,42,42,42,7.0,58.0,0.0,35.255477,126.868293
1713,0:58:35:542,42,42,42,7.0,57.0,0.0,35.255477,126.868293
1714,0:58:37:591,41,41,41,7.0,58.0,0.0,35.255477,126.868293
1715,0:58:39:640,40,40,40,7.0,57.0,0.0,35.255477,126.868293
1716,0:58:41:689,40,40,40,7.0,57.0,0.0,35.255477,126.868293
1717,0:58:43:738,39,39,39,7.0,57.0,0.0,35.255477,126.868293
1718,0:58:45:787,38,38,38,7.0,57.0,0.0,35.255477,126.868293
1719,0:58:47:836,38,38,38,6.0,57.0,0.0,35.255477,126.868293
1720,0:58:49:885,37,37,37,7.0,57.0,0.0,35.255477,126.868293
1721,0:58:51:936,36,37,37,6.0,58.0,0.0,35.255477,126.868293
1722,0:58:53:986,35,36,36,6.0,57.0,0.0,35.255477,126.868293
1723,0:58:56:35,35,36,36,7.0,58.0,0.0,35.255477,126.868293
1724,0:58:58:84,34,36,37,7.0,58.0,0.0,35.255477,126.868293
1725,0:59:0:134,33,34,35,7.0,58.0,0.0,35.255477,126.868293
1726,0:59:2:183,33,35,36,7.0,58.0,0.0,35.255477,126.868293
1727,0:59:4:233,33,34,35,8.0,57.0,0.0,35.255477,126.868293
1728,0:59:6:283,32,34,35,6.0,58.0,0.0,35.255477,126.868293
1729,0:59:8:332,31,33,34,7.0,58.0,0.0,35.255477,126.868293
1730,0:59:10:382,30,32,33,6.0,57.0,0.0,35.255477,126.868293
1731,0:59:12:431,29,30,31,7.0,57.0,0.0,35.255477,126.868293
1732,0:59:14:479,29,31,32,7.0,57.0,0.0,35.255477,126.868293
1733,0:59:16:528,28,30,31,7.0,58.0,0.0,35.255477,126.868293
1734,0:59:18:577,26,28,29,7.0,57.0,0.0,35.255477,126.868293
1735,0:59:20:626,26,28,29,6.0,58.0,0.0,35.255477,126.868293
1736,0:59:22:675,26,28,29,7.0,57.0,0.0,35.255477,126.868293
1737,0:59:24:724,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1738,0:59:26:773,25,28,29,7.0,57.0,0.0,35.255477,126.868293
1739,0:59:28:822,25,27,28,7.0,57.0,0.0,35.255477,126.868293
1740,0:59:30:872,25,27,28,7.0,57.0,0.0,35.255477,126.868293
1741,0:59:32:922,25,28,29,8.0,57.0,0.0,35.255477,126.868293
1742,0:59:34:971,25,28,29,7.0,57.0,0.0,35.255477,126.868293
1743,0:59:37:21,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1744,0:59:39:70,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1745,0:59:41:119,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1746,0:59:43:169,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1747,0:59:45:218,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1748,0:59:47:268,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1749,0:59:49:318,25,28,29,6.0,57.0,0.0,35.255477,126.868293
1750,0:59:51:367,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1751,0:59:53:415,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1752,0:59:55:464,25,28,29,7.0,58.0,0.0,35.255477,126.868293
1753,0:59:57:513,25,27,28,6.0,59.0,0.0,35.255477,126.868293
1754,0:59:59:562,25,28,29,6.0,58.0,0.0,35.255477,126.868293
1755,1:0:1:611,25,28,29,6.0,58.0,0.0,35.255477,126.868293
1756,1:0:3:660,24,27,28,6.0,58.0,0.0,35.255477,126.868293
1757,1:0:5:709,24,27,28,7.0,58.0,0.0,35.255477,126.868293
1758,1:0:7:758,24,27,28,6.0,58.0,0.0,35.255477,126.868293
1759,1:0:9:808,24,27,28,7.0,58.0,0.0,35.255477,126.868293
1760,1:0:11:857,24,26,27,6.0,59.0,0.0,35.255477,126.868293
1761,1:0:13:906,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1762,1:0:15:956,24,26,27,6.0,59.0,0.0,35.255477,126.868293
1763,1:0:18:6,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1764,1:0:20:55,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1765,1:0:22:105,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1766,1:0:24:154,24,26,27,6.0,59.0,0.0,35.255477,126.868293
1767,1:0:26:204,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1768,1:0:28:254,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1769,1:0:30:303,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1770,1:0:32:352,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1771,1:0:34:400,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1772,1:0:36:449,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1773,1:0:38:498,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1774,1:0:40:547,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1775,1:0:42:596,24,26,27,6.0,59.0,0.0,35.255477,126.868293
1776,1:0:44:645,24,26,27,6.0,58.0,0.0,35.255477,126.868293
1777,1:0:46:694,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1778,1:0:48:743,24,26,27,6.0,59.0,0.0,35.255477,126.868293
1779,1:0:50:794,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1780,1:0:52:843,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1781,1:0:54:893,24,26,27,6.0,58.0,0.0,35.255477,126.868293
1782,1:0:56:942,25,26,27,7.0,59.0,0.0,35.255477,126.868293
1783,1:0:58:992,24,25,26,7.0,58.0,0.0,35.255477,126.868293
1784,1:1:1:41,24,26,27,7.0,59.0,0.0,35.255477,126.868293
1785,1:1:3:90,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1786,1:1:5:140,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1787,1:1:7:190,25,27,28,6.0,58.0,0.0,35.255477,126.868293
1788,1:1:9:239,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1789,1:1:11:288,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1790,1:1:13:336,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1791,1:1:15:385,24,26,27,7.0,58.0,0.0,35.255477,126.868293
1792,1:1:17:434,25,27,28,7.0,58.0,0.0,35.255477,126.868293
1793,1:1:19:483,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1794,1:1:21:532,25,27,28,6.0,59.0,0.0,35.255477,126.868293
1795,1:1:23:581,25,27,28,6.0,59.0,0.0,35.255477,126.868293
1796,1:1:25:630,25,27,28,6.0,58.0,0.0,35.255477,126.868293
1797,1:1:27:680,25,27,28,7.0,59.0,0.0,35.255477,126.868293
1798,1:1:29:730,25,27,28,6.0,59.0,0.0,35.255477,126.868293
1799,1:1:31:780,25,26,26,7.0,58.0,0.0,35.255477,126.868293
1800,1:1:33:829,25,26,26,7.0,59.0,0.0,35.255477,126.868293
1801,1:1:35:878,25,26,27,7.0,59.0,0.0,35.255477,126.868293
1802,1:1:37:928,25,27,28,6.0,59.0,0.0,35.255477,126.868293
1803,1:1:39:977,26,27,27,6.0,59.0,0.0,35.255477,126.868293
1804,1:1:42:27,25,26,26,6.0,59.0,0.0,35.255477,126.868293
1805,1:1:44:76,25,26,26,7.0,59.0,0.0,35.255477,126.868293
1806,1:1:46:126,25,26,26,7.0,59.0,0.0,35.255477,126.868293
1807,1:1:48:176,25,26,26,7.0,59.0,0.0,35.255477,126.868293
1808,1:1:50:225,25,26,27,7.0,59.0,0.0,35.255477,126.868293
1809,1:1:52:273,25,26,26,6.0,59.0,0.0,35.255477,126.868293
1810,1:1:54:322,25,26,27,7.0,59.0,0.0,35.255477,126.868293
1811,1:1:56:371,25,26,26,7.0,58.0,0.0,35.255477,126.868293
1812,1:1:58:420,25,26,26,7.0,59.0,0.0,35.255477,126.868293
1813,1:2:0:469,25,26,26,6.0,58.0,0.0,35.255477,126.868293
1814,1:2:2:518,25,26,26,6.0,58.0,0.0,35.255477,126.868293
1815,1:2:4:567,25,26,26,6.0,59.0,0.0,35.255477,126.868293
1816,1:2:6:617,25,25,25,6.0,59.0,0.0,35.255477,126.868293
